CustomerID,Region,Province,City,EnrollmentDate,CancelDate,ProductType,PlanName,Price,SalesChannel,Source,UtilityProvider,ContractDurationMonths,Usage,UsageUnit,SupportTickets,PricePerUnit,EstimatedMonthlyBill
CUST05192,B.C.,British Columbia,Vancouver,19/11/2022,,Electricity,Standrad,111.6,Online,tv,bc hydro,18,680.47,kWh,0,0.12,81.66
CUST05193,B.C.,British Columbia,Kelowna,09/08/2022,28/09/2024,Electricity,Standrad,100.91,EMAIL, facebook,Fortis,12,1286.74,kWh,2,0.12,154.41
CUST05194,Nova Scotia ,Nova Scotia,Sydney,13/01/2022,,Home Services,Flex,22.47, Email,Referral,Nova Scotia Power,12,,N/A,2,,
CUST05195,Ontario ,Ontario,Ottawa,12/06/2022,23/06/2024,Home Services,Prmium,63.28,Online,TV,Enbridge,12,,N/A,1,,
CUST05196,B.C.,British Columbia,Kelowna,25/11/2023,,Electricity,Standard,102.06,,N/A,bc hydro,18,976.93,kWh,1,0.12,117.23
CUST05197,British Columbia ,British Columbia,Vancouver,17/12/2022,,Natural Gas,Green,106.94, online,Facebook,BC Hydro,18,167.44,GJ,1,3.5,586.04
CUST05198,Ontario ,Ontario,Hamilton,01/07/2023,,Natural Gas,Flex,118.03,,Referral,hydro one,12,153.55,GJ,3,3.5,537.43
CUST05199,Quebec,Quebec,Quebec City,12/02/2021,,Electricity,Premium,68.72,in person,,hydro quebec,12,631.88,kWh,1,0.12,75.83
CUST05200,Ontario ,Ontario,Toronto,19/01/2023,,Home Services,Basic,74.93, phone,TV,hydro one,12,,N/A,2,,
CUST05201,Ontario ,Ontario,Ottawa,30/06/2021,,Natural Gas,basic,90.38, online,Google Ads,Hydro-One,6,135.33,GJ,0,3.5,473.66
CUST05202,SASKATCHEWAN,Saskatchewan,Regina,05/02/2022,,Electricity,Premium,139.92, phone,tv,SPWR,12,1148.12,kWh,0,0.12,137.77
CUST05203,Alberta,Alberta,Lethbridge,15/04/2021,,Home Services,Basic,59.72, online,Google Ads,epcor,24,,N/A,0,,
CUST05204,B.C.,British Columbia,Surrey,18/08/2022,25/08/2023,Home Services,Premium,52.31,in person,N/A,BC Hydro,24,,N/A,3,,
CUST05205,SASKATCHEWAN,Saskatchewan,Moose Jaw,18/11/2023,,Electricity,Flex,67.88,,Google Ads,SPWR,6,562.55,kWh,0,0.12,67.51
CUST05206,quebec,Quebec,Quebec City,26/12/2023,,Home Services,basic,64.83,in person,N/A,hydro quebec,6,,N/A,0,,
CUST05207,B.C.,British Columbia,Surrey,24/12/2021,,Electricity,Green,139.67, Email,Referral,BCH,18,1140.54,kWh,2,0.12,136.86
CUST05208,Quebec,Quebec,Montreal,06/05/2022,,Electricity,Premium,131.89,In-person,TV,HQ,12,412.86,kWh,0,0.12,49.54
CUST05209, MANITOBA,Manitoba,Winnipeg,03/10/2022,,Home Services,premium ,79.4,in person,TV,manitoba hydro,6,,N/A,0,,
CUST05210,ontario,Ontario,Toronto,03/07/2022,,Home Services,basic,29.5,In-person,TV,Hydro One,24,,N/A,1,,
CUST05211,SASKATCHEWAN,Saskatchewan,Moose Jaw,14/03/2023,,Natural Gas,Green,61.4,Phone,tv,SPWR,18,170.14,GJ,1,3.5,595.49
CUST05212,Ontario ,Ontario,Mississauga,13/04/2023,,Electricity,Green,68.29,EMAIL, facebook,hydro one,18,934.33,kWh,0,0.12,112.12
CUST05213,ONTARIO,Ontario,Hamilton,16/01/2021,08/02/2024,Natural Gas,Flex,46.53, phone, facebook,Hydro-One,24,82.27,GJ,0,3.5,287.94
CUST05214,B.C.,British Columbia,Vancouver,14/02/2022,05/04/2023,Electricity,Premium,143.58,in person,Facebook,Fortis,6,1105.36,kWh,3,0.12,132.64
CUST05215,Quebec,Quebec,Montreal,23/03/2022,,Home Services,Prmium,22.76, Email,tv,Hydro Quebec,6,,N/A,1,,
CUST05216,ALBERTA,Alberta,Calgary,25/05/2021,,Electricity,premium ,102.17,EMAIL,N/A,EPCOR,24,1016.39,kWh,1,0.12,121.97
CUST05217,Quebec,Quebec,Montreal,12/09/2022,,Natural Gas,Premium,85.04, Email,TV,HQ,6,145.06,GJ,0,3.5,507.71
CUST05218,british columbia,British Columbia,Surrey,13/11/2023,,Home Services,Standard,61.31,Online,Referral,BC Hydro,6,,N/A,3,,
CUST05219,ONTARIO,Ontario,Toronto,16/06/2022,,Home Services,Premium,32.7, Email, facebook,enbridge gas,6,,N/A,1,,
CUST05220,Ontario ,Ontario,Toronto,29/04/2021,,Natural Gas,Prmium,111,,Google Ads,Enbridge,6,176.75,GJ,3,3.5,618.62
CUST05221,ONTARIO,Ontario,Mississauga,12/05/2023,,Natural Gas,Basic,69.87,Phone,Facebook,ENBRIDGE,18,173.63,GJ,2,3.5,607.7
CUST05222, QUEBEC,Quebec,Montreal,05/10/2021,,Home Services,Basic,65.58,EMAIL,tv,Hydro Quebec,6,,N/A,2,,
CUST05223,ONTARIO,Ontario,Hamilton,11/01/2023,,Home Services,Standrad,33.46,In-person,Facebook,Enbridge,18,,N/A,0,,
CUST05224,quebec,Quebec,Montreal,03/05/2022,,Electricity,Standard,65.36,EMAIL,,Hydro Quebec,6,753.76,kWh,1,0.12,90.45
CUST05225,quebec,Quebec,Montreal,04/07/2022,,Electricity,Prmium,132.42,Phone,N/A,Hydro Quebec,12,749.42,kWh,1,0.12,89.93
CUST05226,Ontario ,Ontario,Hamilton,06/12/2021,14/06/2024,Home Services,Basic,73.63,,tv,ENBRIDGE,12,,N/A,0,,
CUST05227,Alberta,Alberta,Lethbridge,22/02/2022,01/01/2023,Natural Gas,Green,57.59,Online,Referral,epcor,12,64.99,GJ,5,3.5,227.46
CUST05228,Nova Scotia ,Nova Scotia,Dartmouth,28/11/2023,,Home Services,Standrad,57.57,in person,tv,NS Power,12,,N/A,0,,
CUST05229,Ontario ,Ontario,Toronto,23/10/2021,,Electricity,Standard,105.08, online, facebook,enbridge gas,12,1367.85,kWh,4,0.12,164.14
CUST05230,Alberta,Alberta,Red Deer,15/02/2023,09/10/2024,Natural Gas,Green,88.98,Online,tv,E.P.C.O.R,24,72.8,GJ,0,3.5,254.8
CUST05231,Alberta,Alberta,Edmonton,07/11/2021,06/12/2022,Electricity,premium ,94.29, online, facebook,E.P.C.O.R,24,1295.77,kWh,0,0.12,155.49
CUST05232,Quebec,Quebec,Laval,12/01/2022,,Electricity,premium ,61.62,in person,Facebook,HQ,24,1380.58,kWh,0,0.12,165.67
CUST05233,British Columbia ,British Columbia,Victoria,17/02/2022,,Home Services,Green,43.77, phone,tv,BC Hydro,18,,N/A,0,,
CUST05234, QUEBEC,Quebec,Montreal,18/11/2021,09/12/2022,Natural Gas,Green,43.25,EMAIL,tv,HQ,18,75.09,GJ,1,3.5,262.81
CUST05235,quebec,Quebec,Montreal,11/11/2021,,Natural Gas,Basic,48,Phone,tv,HQ,6,168.23,GJ,0,3.5,588.8
CUST05236,ontario,Ontario,Hamilton,23/01/2022,,Natural Gas,Premium,47.63, online,tv,Enbridge,12,158.93,GJ,1,3.5,556.25
CUST05237,ALBERTA,Alberta,Lethbridge,19/08/2023,20/06/2024,Electricity,Standrad,69,In-person,TV,E.P.C.O.R,18,1480.27,kWh,1,0.12,177.63
CUST05238, alberta,Alberta,Calgary,31/08/2021,14/03/2022,Home Services,Flex,49.64, online,Referral,epcor,12,,N/A,2,,
CUST05239,ontario,Ontario,Mississauga,06/07/2021,04/12/2021,Home Services,basic,77.19,Online,Google Ads,Hydro-One,24,,N/A,0,,
CUST05240,Quebec,Quebec,Laval,16/11/2023,,Natural Gas,Flex,67.71,,Google Ads,Hydro Quebec,12,127.52,GJ,3,3.5,446.32
CUST05241,Saskatchewan ,Saskatchewan,Prince Albert,28/10/2023,13/12/2024,Electricity,premium ,86.73, Email,tv,SPWR,18,731.73,kWh,3,0.12,87.81
CUST05242, QUEBEC,Quebec,Laval,12/08/2023,,Natural Gas,Standrad,88.97,in person,TV,HQ,6,189.5,GJ,3,3.5,663.25
CUST05243, QUEBEC,Quebec,Laval,11/01/2021,,Electricity,Green,133.16,in person,tv,Hydro Quebec,6,1280.85,kWh,1,0.12,153.7
CUST05244,nova scotia,Nova Scotia,Dartmouth,22/04/2023,,Natural Gas,premium ,113.42,In-person,N/A,NS Power,24,133.29,GJ,0,3.5,466.51
CUST05245,British Columbia ,British Columbia,Surrey,07/03/2021,,Electricity,Green,116.76,Phone,TV,BC Hydro,6,941.73,kWh,1,0.12,113.01
CUST05246,Alberta,Alberta,Edmonton,20/01/2023,,Electricity,Standard,66.32,Online,Google Ads,EPCOR,24,1270.05,kWh,2,0.12,152.41
CUST05247,British Columbia ,British Columbia,Surrey,31/07/2022,,Home Services,Standard,71.11,in person,Facebook,FortisBC,18,,N/A,2,,
CUST05248,Manitoba,Manitoba,Steinbach,23/08/2023,,Electricity,basic,147.52, online,Google Ads,manitoba hydro,12,731.26,kWh,1,0.12,87.75
CUST05249,Quebec,Quebec,Quebec City,05/05/2022,,Electricity,Standard,80.97,EMAIL,Referral,hydro quebec,18,986.62,kWh,1,0.12,118.39
CUST05250, QUEBEC,Quebec,Montreal,04/02/2023,,Electricity,Green,94.28, online, facebook,Hydro Quebec,18,1300.26,kWh,1,0.12,156.03
CUST05251,Quebec,Quebec,Quebec City,12/06/2023,,Natural Gas,premium ,75.51,Phone,tv,Hydro Quebec,12,127.96,GJ,3,3.5,447.86
CUST05252,SASKATCHEWAN,Saskatchewan,Regina,03/03/2022,,Electricity,Green,114.86,in person,TV,SaskPower,24,1227.31,kWh,1,0.12,147.28
CUST05253,Alberta,Alberta,Red Deer,02/02/2023,,Electricity,Premium,83.61,,Google Ads,E.P.C.O.R,12,777.14,kWh,1,0.12,93.26
CUST05254,ONTARIO,Ontario,Ottawa,12/10/2021,,Home Services,Standard,50.26,Online,Google Ads,Hydro-One,18,,N/A,1,,
CUST05255,manitoba,Manitoba,Winnipeg,06/03/2023,,Electricity,Flex,103.93,Online,Google Ads,MB Hydro,18,974.16,kWh,2,0.12,116.9
CUST05256, QUEBEC,Quebec,Laval,12/03/2022,,Electricity,Flex,134.41,In-person,Facebook,HQ,6,1439.27,kWh,0,0.12,172.71
CUST05257,ontario,Ontario,Hamilton,11/09/2022,,Electricity,Flex,91.6,EMAIL,tv,Hydro One,12,1466.54,kWh,2,0.12,175.98
CUST05258,quebec,Quebec,Gatineau,12/12/2021,,Electricity,Standrad,77.19,,Referral,HQ,18,753.77,kWh,4,0.12,90.45
CUST05259,Quebec,Quebec,Montreal,15/06/2023,,Natural Gas,Basic,99.77,Online,TV,HQ,12,118.16,GJ,1,3.5,413.56
CUST05260, MANITOBA,Manitoba,Brandon,19/07/2021,,Natural Gas,Standard,91.11, phone,Google Ads,manitoba hydro,12,70.49,GJ,2,3.5,246.71
CUST05261,Ontario ,Ontario,Hamilton,26/03/2021,,Natural Gas,Premium,119.66,Phone,,ENBRIDGE,24,91.27,GJ,1,3.5,319.44
CUST05262,Manitoba,Manitoba,Brandon,28/03/2023,,Natural Gas,Flex,69.9,in person,,MB Hydro,6,169.7,GJ,0,3.5,593.95
CUST05263,Alberta,Alberta,Edmonton,20/10/2022,,Natural Gas,Basic,88.62, online,tv,E.P.C.O.R,6,57.96,GJ,5,3.5,202.86
CUST05264,ontario,Ontario,Mississauga,14/01/2023,,Home Services,Premium,34.38,Phone,TV,Enbridge,24,,N/A,0,,
CUST05265,SASKATCHEWAN,Saskatchewan,Moose Jaw,21/04/2023,,Natural Gas,Green,88.26, Email,N/A,sask power,24,124.58,GJ,0,3.5,436.03
CUST05266, QUEBEC,Quebec,Quebec City,20/02/2021,11/05/2023,Electricity,Basic,75.03,,,hydro quebec,18,417.72,kWh,2,0.12,50.13
CUST05267,ONTARIO,Ontario,Toronto,24/06/2022,,Electricity,Standrad,85.17,in person, facebook,hydro one,12,1154.66,kWh,3,0.12,138.56
CUST05268, QUEBEC,Quebec,Laval,04/09/2022,,Electricity,Standrad,72.02, Email,,Hydro Quebec,6,1216.05,kWh,2,0.12,145.93
CUST05269,manitoba,Manitoba,Brandon,03/12/2023,,Home Services,Standrad,23.92, phone,N/A,Manitoba Hydro,24,,N/A,1,,
CUST05270,ontario,Ontario,Hamilton,29/09/2021,,Electricity,basic,148.92,Online,Referral,enbridge gas,18,532.38,kWh,0,0.12,63.89
CUST05271,Ontario ,Ontario,Mississauga,12/12/2022,,Natural Gas,Flex,111.35,EMAIL,N/A,ENBRIDGE,24,53.62,GJ,1,3.5,187.67
CUST05272,ONTARIO,Ontario,Toronto,06/07/2021,24/07/2024,Natural Gas,Standrad,92.68,Phone,N/A,Enbridge,12,109.82,GJ,2,3.5,384.37
CUST05273,ontario,Ontario,Toronto,17/03/2023,,Natural Gas,Flex,91.16,,Referral,Hydro One,24,192.2,GJ,2,3.5,672.7
CUST05274,british columbia,British Columbia,Kelowna,16/12/2022,,Home Services,Premium,24.46,,,FortisBC,6,,N/A,1,,
CUST05275,quebec,Quebec,Gatineau,06/05/2022,,Natural Gas,Flex,66.27, phone,Google Ads,hydro quebec,18,179.11,GJ,3,3.5,626.88
CUST05276,ontario,Ontario,Hamilton,07/12/2023,,Natural Gas,Basic,89.62,EMAIL,Facebook,Enbridge,24,184.97,GJ,1,3.5,647.39
CUST05277,ONTARIO,Ontario,Ottawa,14/01/2021,,Electricity,Standrad,137.8,Phone,,hydro one,12,838.54,kWh,1,0.12,100.62
CUST05278,ONTARIO,Ontario,Hamilton,19/01/2021,,Natural Gas,basic,76.23, Email,tv,enbridge gas,24,170.99,GJ,0,3.5,598.47
CUST05279,nova scotia,Nova Scotia,Truro,14/11/2023,04/03/2024,Natural Gas,basic,68.9,Phone,Facebook,Nova Scotia Power,6,85.8,GJ,3,3.5,300.3
CUST05280,ontario,Ontario,Mississauga,13/08/2022,,Home Services,Basic,25.86,EMAIL, facebook,Hydro-One,12,,N/A,6,,
CUST05281,saskatchewan,Saskatchewan,Regina,22/06/2023,,Home Services,basic,71.15,,N/A,sask power,6,,N/A,4,,
CUST05282, QUEBEC,Quebec,Quebec City,06/06/2021,,Natural Gas,Premium,84.18,Phone,TV,Hydro Quebec,6,112.13,GJ,2,3.5,392.45
CUST05283,ontario,Ontario,Ottawa,21/05/2022,,Electricity,Standard,147.52, Email, facebook,ENBRIDGE,6,723.6,kWh,1,0.12,86.83
CUST05284,NOVA SCOTIA,Nova Scotia,Truro,16/07/2022,,Natural Gas,Prmium,117.88,Phone,Facebook,nsp,12,109.7,GJ,0,3.5,383.95
CUST05285,quebec,Quebec,Quebec City,10/08/2023,,Home Services,Standard,31.23, Email,Referral,Hydro Quebec,24,,N/A,0,,
CUST05286,British Columbia ,British Columbia,Kelowna,08/02/2022,,Home Services,Green,30.05,in person, facebook,fortis bc,18,,N/A,2,,
CUST05287,SASKATCHEWAN,Saskatchewan,Saskatoon,18/10/2021,,Home Services,Prmium,38,In-person,Google Ads,SaskPower,12,,N/A,4,,
CUST05288,Ontario ,Ontario,Hamilton,03/05/2023,,Natural Gas,Green,112.17, phone,Referral,ENBRIDGE,24,170.97,GJ,1,3.5,598.39
CUST05289,ONTARIO,Ontario,Hamilton,13/02/2022,,Electricity,Basic,62.59, phone,,Hydro-One,24,1367.67,kWh,2,0.12,164.12
CUST05290,British Columbia ,British Columbia,Kelowna,04/01/2022,,Natural Gas,Basic,41.99,in person,N/A,BC Hydro,18,56.97,GJ,1,3.5,199.39
CUST05291,ontario,Ontario,Ottawa,23/02/2022,,Home Services,Prmium,30.84,Phone,Facebook,hydro one,6,,N/A,2,,
CUST05292,Ontario ,Ontario,Ottawa,03/01/2023,,Natural Gas,Basic,53.55,Online,Google Ads,Hydro One,18,110.21,GJ,0,3.5,385.73
CUST05293,ontario,Ontario,Toronto,11/08/2023,,Electricity,Premium,89.64, online,Referral,ENBRIDGE,24,843,kWh,0,0.12,101.16
CUST05294,Ontario ,Ontario,Hamilton,17/06/2022,,Natural Gas,Prmium,42.09,In-person,N/A,ENBRIDGE,12,134.07,GJ,3,3.5,469.25
CUST05295,British Columbia ,British Columbia,Kelowna,23/07/2022,,Home Services,Flex,62.7, phone,Facebook,BC Hydro,12,,N/A,0,,
CUST05296,Ontario ,Ontario,Toronto,13/10/2021,,Electricity,Green,100.75,Phone,N/A,enbridge gas,6,1292.9,kWh,2,0.12,155.15
CUST05297,quebec,Quebec,Quebec City,14/02/2023,08/02/2024,Natural Gas,Standard,92.55,in person,N/A,hydro quebec,18,88.68,GJ,2,3.5,310.38
CUST05298, alberta,Alberta,Lethbridge,24/11/2021,06/10/2023,Home Services,premium ,73.96,EMAIL, facebook,E.P.C.O.R,6,,N/A,1,,
CUST05299,Quebec,Quebec,Quebec City,25/12/2023,11/11/2024,Electricity,Basic,90.27,,,HQ,18,1282.44,kWh,2,0.12,153.89
CUST05300,ONTARIO,Ontario,Toronto,02/08/2022,,Home Services,Green,77.65,EMAIL,Google Ads,Enbridge,12,,N/A,0,,
CUST05301,B.C.,British Columbia,Kelowna,22/07/2022,,Natural Gas,Green,112.38,Online,tv,BC Hydro,12,191.45,GJ,3,3.5,670.07
CUST05302,ONTARIO,Ontario,Hamilton,15/09/2022,,Home Services,Green,27.39,Phone,Facebook,enbridge gas,12,,N/A,5,,
CUST05303,british columbia,British Columbia,Victoria,11/03/2022,10/03/2024,Electricity,premium ,93.76,in person,tv,fortis bc,18,1466.16,kWh,3,0.12,175.94
CUST05304,NOVA SCOTIA,Nova Scotia,Truro,07/10/2021,,Electricity,Standard,140.93,EMAIL,Facebook,Nova Scotia Power,24,728.2,kWh,1,0.12,87.38
CUST05305, QUEBEC,Quebec,Gatineau,07/06/2023,,Natural Gas,Green,48.72, Email,Referral,HQ,24,155.27,GJ,0,3.5,543.45
CUST05306,quebec,Quebec,Quebec City,23/07/2021,,Electricity,Premium,82.74,EMAIL,N/A,HQ,6,564.6,kWh,2,0.12,67.75
CUST05307, QUEBEC,Quebec,Gatineau,14/06/2023,,Electricity,Basic,63.52, online,N/A,HQ,18,1100.32,kWh,0,0.12,132.04
CUST05308, QUEBEC,Quebec,Montreal,02/12/2023,,Electricity,basic,132.9,Online,Referral,HQ,12,698.12,kWh,0,0.12,83.77
CUST05309,Nova Scotia ,Nova Scotia,Sydney,22/12/2021,,Electricity,Basic,141.98,,TV,nsp,12,406.15,kWh,2,0.12,48.74
CUST05310,nova scotia,Nova Scotia,Sydney,05/06/2021,,Home Services,Flex,72.71,Phone,Facebook,Nova Scotia Power,18,,N/A,0,,
CUST05311,ontario,Ontario,Toronto,25/01/2024,,Home Services,basic,29.86,Online,tv,Enbridge,6,,N/A,2,,
CUST05312,Alberta,Alberta,Lethbridge,24/02/2022,,Home Services,Standard,28.29, online,Referral,epcor,24,,N/A,3,,
CUST05313,NOVA SCOTIA,Nova Scotia,Sydney,02/01/2022,,Home Services,Flex,27.17,Phone,TV,nsp,24,,N/A,1,,
CUST05314,saskatchewan,Saskatchewan,Prince Albert,13/05/2023,,Home Services,Prmium,63.13, phone,TV,sask power,6,,N/A,1,,
CUST05315,Quebec,Quebec,Gatineau,03/11/2022,,Natural Gas,Standard,42.85, online,tv,Hydro Quebec,6,167.65,GJ,3,3.5,586.77
CUST05316,quebec,Quebec,Gatineau,15/08/2022,,Natural Gas,basic,100.35,in person,Facebook,HQ,6,108.6,GJ,1,3.5,380.1
CUST05317,ontario,Ontario,Toronto,01/11/2021,15/07/2022,Home Services,Green,30.11,in person, facebook,Hydro One,12,,N/A,4,,
CUST05318,Saskatchewan ,Saskatchewan,Moose Jaw,21/08/2021,,Home Services,Prmium,22.58,, facebook,sask power,18,,N/A,1,,
CUST05319,ONTARIO,Ontario,Mississauga,05/01/2023,,Home Services,Basic,38.36,,,hydro one,18,,N/A,7,,
CUST05320,ALBERTA,Alberta,Red Deer,16/01/2021,,Electricity,Basic,111.4, online,Facebook,E.P.C.O.R,6,560.67,kWh,2,0.12,67.28
CUST05321,ONTARIO,Ontario,Mississauga,02/10/2021,17/08/2023,Home Services,Basic,67.71,EMAIL,,Hydro One,24,,N/A,4,,
CUST05322,ontario,Ontario,Ottawa,16/02/2023,,Home Services,Flex,21.2,in person,tv,hydro one,12,,N/A,2,,
CUST05323, QUEBEC,Quebec,Gatineau,28/07/2021,02/05/2024,Natural Gas,Premium,68.27,,Facebook,HQ,6,71.16,GJ,0,3.5,249.06
CUST05324,SASKATCHEWAN,Saskatchewan,Regina,15/03/2023,,Natural Gas,Prmium,57.63,in person,TV,SaskPower,18,65.59,GJ,4,3.5,229.56
CUST05325,ONTARIO,Ontario,Mississauga,10/04/2023,19/11/2024,Home Services,Premium,49.17,In-person,TV,hydro one,6,,N/A,1,,
CUST05326, alberta,Alberta,Edmonton,06/05/2022,29/06/2024,Electricity,Green,87.9,, facebook,epcor,6,1324.16,kWh,1,0.12,158.9
CUST05327,ONTARIO,Ontario,Ottawa,12/04/2022,,Natural Gas,Standard,71.11,,Referral,Hydro-One,6,154.72,GJ,5,3.5,541.52
CUST05328,ontario,Ontario,Hamilton,25/01/2022,,Electricity,Basic,144.63, online,Referral,Enbridge,18,933.06,kWh,0,0.12,111.97
CUST05329,quebec,Quebec,Gatineau,24/05/2023,,Natural Gas,Basic,59.47,In-person,Facebook,hydro quebec,6,124.01,GJ,1,3.5,434.04
CUST05330, QUEBEC,Quebec,Laval,02/06/2023,08/08/2023,Electricity,Flex,141,Online,tv,hydro quebec,24,482.85,kWh,0,0.12,57.94
CUST05331,Ontario ,Ontario,Toronto,11/09/2022,,Natural Gas,Basic,60.1, phone,TV,Hydro-One,24,54.9,GJ,1,3.5,192.15
CUST05332,Ontario ,Ontario,Hamilton,03/06/2021,,Natural Gas,premium ,101.72,in person,N/A,enbridge gas,12,107.51,GJ,1,3.5,376.29
CUST05333,ontario,Ontario,Ottawa,09/12/2023,,Electricity,premium ,135.52,in person,Referral,hydro one,6,975.21,kWh,5,0.12,117.03
CUST05334,ontario,Ontario,Hamilton,11/09/2021,,Electricity,Premium,102.87,in person,TV,Enbridge,18,818.45,kWh,2,0.12,98.21
CUST05335,Saskatchewan ,Saskatchewan,Prince Albert,04/04/2021,,Home Services,Standrad,36.81, online,Google Ads,sask power,12,,N/A,4,,
CUST05336,saskatchewan,Saskatchewan,Regina,01/12/2021,,Natural Gas,Green,117.96,EMAIL,,SPWR,12,143.63,GJ,1,3.5,502.7
CUST05337,ontario,Ontario,Ottawa,31/01/2022,,Natural Gas,Premium,91.94,in person,tv,Hydro-One,12,179.74,GJ,3,3.5,629.09
CUST05338,Alberta,Alberta,Red Deer,11/01/2023,22/11/2024,Natural Gas,Basic,68.61,In-person,,epcor,18,110.44,GJ,0,3.5,386.54
CUST05339,nova scotia,Nova Scotia,Dartmouth,06/09/2023,,Natural Gas,premium ,53.43, phone,N/A,NS Power,6,111,GJ,0,3.5,388.5
CUST05340,Ontario ,Ontario,Ottawa,30/05/2021,,Electricity,Prmium,110.43,Phone,TV,Hydro One,18,974.57,kWh,3,0.12,116.95
CUST05341,british columbia,British Columbia,Kelowna,30/11/2022,,Electricity,Green,125.94,Phone,Facebook,FortisBC,12,697.18,kWh,2,0.12,83.66
CUST05342,saskatchewan,Saskatchewan,Moose Jaw,04/06/2022,11/08/2023,Natural Gas,Premium,73.79, Email,Google Ads,sask power,18,151.59,GJ,0,3.5,530.57
CUST05343,Ontario ,Ontario,Hamilton,15/07/2022,24/02/2024,Electricity,Green,101.67, Email,N/A,Enbridge,6,1191.08,kWh,3,0.12,142.93
CUST05344,ONTARIO,Ontario,Mississauga,21/05/2023,26/08/2024,Electricity,Flex,101.6,EMAIL,N/A,enbridge gas,24,639.56,kWh,2,0.12,76.75
CUST05345,Saskatchewan ,Saskatchewan,Regina,05/02/2022,,Natural Gas,Premium,111.57,In-person,,sask power,18,186.65,GJ,2,3.5,653.27
CUST05346,quebec,Quebec,Montreal,19/06/2022,,Home Services,Premium,65.24,,TV,Hydro Quebec,24,,N/A,2,,
CUST05347,ontario,Ontario,Toronto,31/01/2021,,Natural Gas,Green,92.7,,Referral,ENBRIDGE,18,137.48,GJ,3,3.5,481.18
CUST05348,Ontario ,Ontario,Toronto,02/10/2022,,Home Services,Prmium,44.1, phone,Google Ads,hydro one,18,,N/A,1,,
CUST05349,Quebec,Quebec,Montreal,08/07/2021,,Natural Gas,premium ,114.94,,Facebook,hydro quebec,6,197.67,GJ,1,3.5,691.84
CUST05350,ALBERTA,Alberta,Calgary,30/06/2022,,Electricity,Standrad,115.41,,N/A,epcor,18,481.65,kWh,4,0.12,57.8
CUST05351,british columbia,British Columbia,Vancouver,22/11/2023,,Electricity,Basic,125.63,,N/A,BCH,18,521.93,kWh,1,0.12,62.63
CUST05352,Saskatchewan ,Saskatchewan,Prince Albert,30/07/2023,30/01/2024,Electricity,Basic,139.64,In-person,tv,SaskPower,12,1440.38,kWh,3,0.12,172.85
CUST05353,ontario,Ontario,Hamilton,16/06/2023,,Natural Gas,premium ,45.77,EMAIL, facebook,Hydro-One,24,110,GJ,4,3.5,385
CUST05354,quebec,Quebec,Quebec City,14/06/2023,,Natural Gas,Basic,64.91,,N/A,Hydro Quebec,12,83.88,GJ,1,3.5,293.58
CUST05355,Quebec,Quebec,Laval,07/10/2023,28/12/2024,Natural Gas,Basic,44.57, online,Referral,hydro quebec,6,172.55,GJ,2,3.5,603.93
CUST05356,Quebec,Quebec,Gatineau,29/09/2021,,Natural Gas,Prmium,85.5,Online,tv,HQ,6,51.9,GJ,2,3.5,181.65
CUST05357,ONTARIO,Ontario,Mississauga,19/03/2022,,Home Services,Prmium,69.59,Phone,TV,Hydro One,6,,N/A,0,,
CUST05358,Saskatchewan ,Saskatchewan,Saskatoon,06/07/2022,,Home Services,Basic,29.64,,TV,SPWR,6,,N/A,1,,
CUST05359, MANITOBA,Manitoba,Steinbach,21/05/2022,,Home Services,Standard,69.6,EMAIL,Referral,MB Hydro,18,,N/A,1,,
CUST05360,Quebec,Quebec,Laval,12/11/2023,,Home Services,Standard,38.96,,tv,Hydro Quebec,12,,N/A,0,,
CUST05361,ALBERTA,Alberta,Lethbridge,04/03/2023,,Home Services,Flex,36.96,Online,tv,epcor,6,,N/A,1,,
CUST05362,Ontario ,Ontario,Ottawa,28/01/2023,20/10/2024,Home Services,Green,68.74, Email,N/A,enbridge gas,6,,N/A,2,,
CUST05363, QUEBEC,Quebec,Montreal,26/11/2022,,Natural Gas,Standrad,64.59,Phone, facebook,Hydro Quebec,24,146.77,GJ,1,3.5,513.7
CUST05364,ALBERTA,Alberta,Lethbridge,02/05/2021,13/01/2023,Natural Gas,premium ,52.61, Email,Referral,epcor,18,165.95,GJ,4,3.5,580.82
CUST05365,quebec,Quebec,Gatineau,12/08/2023,,Electricity,basic,113.87,In-person,,Hydro Quebec,12,1413.04,kWh,2,0.12,169.56
CUST05366,saskatchewan,Saskatchewan,Saskatoon,22/03/2022,,Home Services,Green,43.72, online,TV,SPWR,6,,N/A,1,,
CUST05367,ALBERTA,Alberta,Lethbridge,22/12/2022,,Natural Gas,premium ,73.9,Online,Facebook,EPCOR,12,97.15,GJ,2,3.5,340.03
CUST05368,Quebec,Quebec,Montreal,09/09/2023,,Natural Gas,basic,111.27, online, facebook,hydro quebec,24,91.04,GJ,1,3.5,318.64
CUST05369,B.C.,British Columbia,Victoria,14/08/2021,,Electricity,basic,117.89,,Referral,Fortis,18,866.55,kWh,2,0.12,103.99
CUST05370,ontario,Ontario,Hamilton,18/09/2021,,Electricity,basic,138.54, Email,tv,Hydro One,6,537.63,kWh,0,0.12,64.52
CUST05371,Quebec,Quebec,Gatineau,23/09/2023,,Home Services,basic,32.37,EMAIL,N/A,HQ,24,,N/A,3,,
CUST05372,Ontario ,Ontario,Hamilton,09/06/2022,,Home Services,Standard,51.99, phone,,ENBRIDGE,18,,N/A,0,,
